rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
1.0,DON’t buy to use!  Hinges broke in one week and is impossible to return,"This couch hinges broke in a week and we’re warped and could not out back together without them slipping right out!  I’m only 140 lbs and have been the only one on it!  The cushion covers wouldn’t stay in place either and got warped by day 3.  I understand it’s affordable but is ridiculously cheap and is only meant for looks, not for using!  Now I have the impossible task of returning it and I have to pay for boxes, shipping and insurance.",[],B074FJ57F3,B07JX5XXB5,AE5SB2XYALBYKHNLRT52L6XSGXMA,1670875600585,2,True
2.0,its what you get for $10,"As a teapot works fine the glass does smudge a little, but its what you get for the price.<br /><br />I do wish there would of been more honesty about the color,  got some terrible green color when expecting black.",[],B00FFKI2AA,B00FFKI2AA,AFTXNDCWZ7JHPECT3FMEYVOCHYAA,1388442100000,0,True
5.0,Perfect,"Have both the pepper & the salt mill. The grind is adjustable to your preference & they do not leave a mess underneath them, as the grinder is at the top. Love them!",[],B0017KOFKI,B0017KOFKI,AFOOZMUU7OYHZV4ILTHXAKDI6RZA,1395760613000,0,True
5.0,Crystal Clear Alexandria Oblong Tray,Purchased this item for my daughter - she was thrilled - it was exactly what she was hoping for.  Purchased from Amazon-always satisfied with items received on their site.,[],B0015P93ZM,B0015P93ZM,AEHJW22NCIZITKXSJGW3LQTDZXMQ,1325720801000,0,True
5.0,Value for years to come,"soooo cute, already up and waiting for Santa",[],B00N34DUJ8,B00N34DUJ8,AH2N5YD6S2CBGO5J3U6JDCEVVWHQ,1418184874000,1,True
1.0,Pure garbage. Buyer beware,The company is disgusting. The product is garbage,[],B0829FB7PK,B0829FB7PK,AH2Z4IOQP2QSSOWG2ZVO6E2WQMOA,1605464138815,0,True
1.0,Poca calidad,"No pierdan su tiempo y dinero no vale la pena, hoy lo recibo y hoy mismo hago la devolución",[],B09H22B8BG,B09SDYKM6T,AGDMQ7QPWFCPUCDRGRAFZVGDMAEQ,1663984042391,0,True
5.0,Perfect pelmeni mold!,"I was worried after reading some reviews that it was too small and not sturdy. My mom had one of these and we would use it to make pelmeni and I was hoping it would be similar. And it is exactly like hers was! It's metal and very sturdy. The size is what's normal for pelmeni so I understand why it would be too small for typical ravioli but it's not made for that. It's specific for ""Russian ravioli"" which are basically more like mini dumplings. Anyways, I'm so excited to make pelmeni!!","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B11NB-yhDjS._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B11NB-yhDjS._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B11NB-yhDjS._SL256_.jpg'}]",B07QLLMSYR,B0BV79VD53,AHWGKIDSUBWJJULXOAHW7IYIE44A,1610585101130,11,True
1.0,Don’t waste your time/money! Sooo many pops!,"I have made balloon arches dozens of times. I usually expect a few balloons to pop during the process. But I’ve literally NEVER had this many popped balloons. At least 30 of the balloons within minutes of blowing them up if not while being blown up, and more since. I never over inflate. This is just ridiculous. As I was tying them, at least a half dozen more popped. These are even more expensive than a big bag of Walmart balloons. Don’t waste your time.",[],B0881F2D9D,B0881F2D9D,AG7GL4GRKII2E7RBAETMMTXGXGGQ,1600804120612,2,True
1.0,One Star,Arrived broken.,[],B074N99MCQ,B074N99MCQ,AE2CFE6VEPOIF6VCUAEAZPZOZINQ,1529006668959,0,True
5.0,"Works wee, very quiet","Have this built in under an ""extra"" section of cabinets. Just the right height for under the kitchen counter. It is very quiet - never notice it running. I use it for white wine at 40 degrees.",[],B089R88LPY,B0B49L7VNG,AEIW7QH3PT3PKYAFBZH3LKDTIT5A,1619870154454,0,True
5.0,Great for Rice and Fruits/Veggies,"I love this strainer!  I mainly use it to rinse rice.  I used to rinse rice right in the pot of a my rice cooker, but I wanted something that was more convenient and prevented me from losing rice as I was rinsing it.  This holds a lot of rice and drains water well through the spout.<br />In addition to rice, I also use to to clean and rinse fruits and veggies.<br />The only bad thing is that stuff does get stuck in the holes. For instance, jasmine rice and broccoli gets caught in some of them. It isn't a bog deal at all, though.  It is easy to clear out the holes with a toothpick.",[],B01G90UQVC,B01M3XZMQX,AFR3WMQTIDJKJPLBOOEGVZDG22UQ,1549062039964,0,True
5.0,Look like window etchings!!,"Love these window decals! I have them on every window in my house. They look like window etchings, not a cheap stick on decal!! I went back and bought more for kids to use in their homes as well. Really, really nice!!",[],B07GRMFWNN,B07GRMFWNN,AHRPD7FFCFQWBEMCHABGL2CCBCIA,1545921711388,0,True
1.0,Arrived broken..,"Bought 2,  1 arrived broken","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/711ILmSJNWL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/711ILmSJNWL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/711ILmSJNWL._SL256_.jpg'}]",B08RY5DFYS,B0BN56JPVY,AFNEKBBE3VBGWPS3LIP7EXSNMGLQ,1667394277161,1,True
5.0,Great product,"Stylish, easy to assemble and affordable",[],B071FMMH29,B071FMMH29,AE7GX3EFM6MRW36FOLJHA76ETPMQ,1550840120677,0,True
5.0,Great buy,Very nice size and sturdy. Looks as pictured!,[],B015RTRNMQ,B0BY31HMBQ,AFOKGM3QAL3LHJECGZ3TMJ7GXO3A,1595949497598,0,True
5.0,Five Stars,This detail just made the that much better!,[],B00CA24P16,B00CA24P16,AHZH6ON7SW5AIGV57LGNO2JQ2TPA,1473781632000,0,True
5.0,A good buy for the house,Great price and quality. Beautiful design,[],B07DPNYBS5,B07DPNYBS5,AHYP7TS2PIZUHXAZPCZ25VAI3WDQ,1582850091541,0,True
5.0,Easy to use very happy for price,I bought this for my husband for Christmas and I'm very happy love that it's has the magnet function and sticks to the refrigerator surface less likely to lose up it is very accurate and very good for the price.,[],B09L89FYJN,B0BDR69LSQ,AH3LJO7MRS7VDIZEIRKYSVSUFOFQ,1642364793054,0,True
5.0,Perfect!,YES! Exactly what I've been looking for. I have been looking for a set like this forever. It comes with a brush that is perfect for my daughters water bottles. There's even a brush for all my reusable straws. I loved the hand written note touch! 10/10 would recommend!,[],B07G4ZG7L4,B07G4ZG7L4,AG5KWJNKROMNSQBBSXZ6HCQFX5AQ,1646168514271,0,True
5.0,Five Stars,Good experience,[],B01MU8VRKJ,B06Y19PG7X,AHR5LRW5QYUN7TML7MQ65AQ572QA,1515270203742,0,True
5.0,Keeps ice,I have three of these cups and they all keep ice for my ice water for about 24 hours which is great in my opinion.  I live in Texas and it is hard to find cute cups that fit in a car cup holder and keep ice cool.,[],B0BLTBGMMC,B0BLTBGMMC,AG3M4LR43W2O7U2SCNTKEN5IQ6LA,1679076678557,0,True
5.0,Good product,"The sizes are great, they close well, I am a strong believer in re-useable so this is what I want. The bags are sturdy and will stand up if I need when I dry them. The must be hand washed, and cannot be used in the microwave-but they CAN be used in the freezer.",[],B0BK8Q2XRR,B0BK8Q2XRR,AFFHAZJPIIIPWU7AOREGXCZWE3MA,1672975660842,0,True
4.0,who seems to like it. Normal to larger size coffee cup for ...,"Given as a gift to a co-worker, who seems to like it. Normal to larger size coffee cup for reference.",[],B00PICGX9W,B00PICGX9W,AERY24QGDZLLTHBT5EFMC4PK5MPA,1471542621000,0,True
1.0,Cute and comfy but damaged,"Easy to assemble, comfortable seat, width of seat is more narrow than normal, chair does NOT adjust forward and backward as advertised only up and down, received chair with whole in fabric in top middle of seat. Already threw away the box and packaging or would disassemble and return.",[],B08XTKJFV6,B08XTKJFV6,AEMXBFSPDM7KMYWVNOZMOJPL3QQQ,1625018027339,0,True
5.0,Lovely Frame,This is the perfect addition to our babies nursery. The frame is nice quality and sturdy.,[],B099PQ9XDJ,B099PQ9XDJ,AGTBKFVPQD655O5LWBXL23K6D4ZA,1651270475743,0,True
4.0,Good waffle maker,"If using batter mix, use waffle mix. Waffle mix is a little bit stiffer. It works well",[],B000TYBWIG,B09RPW97RQ,AFEHMA52YOL7GDEOWETB45BNFP2A,1583807024232,0,True
5.0,Five Stars,Works well at Bible study when they have 1 min to respond,[],B002GJKFIK,B002GJKFIK,AHQAKBICYOAVMUHVZHCLR6CMQA2A,1414602077000,0,True
4.0,Being Sturdy,It's what you pay for... good value for the dollar.,[],B015HGETQW,B0BW4M7RHD,AHSFQHFQS6Y4MMAJ4EHRWERH4JTA,1601415439892,0,True
1.0,"Quality was good, just purchased the wrong one by mistake,",Returned purchased by mistake.,[],B07V9PG1ZS,B0C5BFL7ST,AFTZJOKAX3QC4NGTC6AHHCAHZGOA,1626290030813,0,True
5.0,Holds a lot more than you think,My 22 year old loved it. We added LED Vanity mirror lights to the inside.,[],B071CNBFCK,B071CNBFCK,AGCSA53FMK4NGSUZ4FMZB5FYYZUQ,1611846675180,0,True
5.0,Good,Good,[],B07PVG4955,B081T43YKG,AFGFMQPUAM6YEB4PN3KOE5QOQT7A,1575787400649,0,True
4.0,Four Stars,Love this spoon!,[],B001A4FLLS,B001A4FLLS,AGAKNHGH6U5QPHNUGTPQO2ZLLYEQ,1486053749000,0,True
5.0,Such a find!,"Such a great find. I had surgery and knew that I would need some additional support during my recovery. This pillow was amazing. In the hospital, it kept my head supported and I was able to rest. Now at home, I find I use it daily. The versatility makes this pillow so much better than traditional travel pillows! I even put in in the chair so I can lean back and have a support on my back.",[],B0711D6TXD,B077G5KV4C,AFEK6E5XJVE4ZY3CFMOL4K2IFWOA,1521981210151,0,True
4.0,I thought they were 50” X 70” each… all together,Smaller than expected and not easy to frame,[],B09M9Y6386,B09M9W265C,AFAMKFUZ3MDTHJRHEB3BO3RP277A,1647255232168,0,True
5.0,Five Stars,work well,[],B00J3K4T28,B00J3K4T28,AEXG5EEZBS2A4HD55UI5BEXVZGJQ,1472581131000,0,True
5.0,Perfect for DIY treats!,Easy to use and easy to clean. My kids love these molds!,[],B08R42Q78M,B08R42Q78M,AFRFA3ASONBYJIOL6QBZDILH2KXQ,1611954077991,0,True
5.0,Umbra curtain rods,"Great simple but very easy to install curtain rod,  used for blue/grey window treatment for my son's room",[],B00FB6MHOU,B091BK7RDR,AFX2T2RHRHDWZWEXYBABO2G5537Q,1678592032285,1,True
5.0,Five Stars,bought it as a gift,[],B0016JDE7A,B0BJ263C7Q,AGGEFZFMOHET6XF7OAJZMMDYDUYA,1485180806000,0,True
5.0,Great for small kitchen spaces and organization!,"Great solution to small kitchen spaces!<br />I've been using these for a few weeks now and they are great. My spices are accessible, easy to reach, and organized!<br />I followed the instructions and let the adhesive stay on the back of the cabinet for the recommended number of hours before putting spices in. I think the problem people are having is they are applying the strips to the side of the fridge or above the stove--cold and steam do not do well for adhesive! I believe it's meant to be on the back of a cabinet like all of the pictures shown; that's where it put it and have had zero issues with the adhesive coming off.<br />This is a great product and a great solution for kitchen organization!",[],B00YFCQRRE,B00YFCQRRE,AGZKAXCYUDFWLPA2A5TAIFLGEFXQ,1463938690000,0,True
1.0,MISLEADING PHOTO,"Based on the photo and description- I was under the impression I was purchasing a fragrance, but it's in fact the actual wall plugs. Now I'm stuck with wall plugs that I don't need.",[],B079FXW6W5,B079FXW6W5,AGXI2B43SBBT3C7GJHJORCAS2EEQ,1687122505105,0,True
5.0,Very pretty tray,It is a beautiful tray!,[],B08Z76DY9Q,B09NNH6GF9,AFODDSS6RGZHQ7GE7RVRVC6MDHSA,1685862942795,0,True
5.0,Thin and functional for easy use.,"Not a thick plastic so better for environment and easy to work with. Place small homemade snack like nuts, to give away.",[],B079NLBP93,B0C4TJDVTB,AETS4SXW7W7WAUQZFF2R7UYEXWTA,1676657217462,0,True
5.0,Nice knife for trimming brisket,Easy to hold and good for cleaning fish as well.,[],B004HGUYB8,B004HGUYB8,AFHGA7NDKHEF35AROENFOXROHMRQ,1658793190002,0,True
4.0,Great buy for the price,"Overall, great covers, especially for the price. The elastic bands have frayed a bit, and the plastic hooks on them always turn, but it hasn't really affected the way we use the covers.<br /><br />My only real issue with them is that they never quite stay in position. I expect this is an issue with all covers, though, so it absolutely is not a deal breaker for me.<br /><br />We got two chair covers and a sofa cover. The chair covers work perfectly for our loveseat with a console in the middle; we tuck the inner arm cover along the sides of the console.<br /><br />We've washed them several times and they still work well. We've had more trouble with the sofa we bought than the covers!",[],B00S56BXFW,B0C548YQLZ,AHO5MEFT7HSJLYMPHTGFWX6EW7IQ,1463034432000,1,True
5.0,Five Stars,Beautifully done. Happiness for eyes.,[],B01M9DHQ2N,B01M8KSQJO,AERR5GUROPMWDJTQHARMXQNAZUNQ,1527967462793,0,True
5.0,"A Good, Powerful Vac","Love this vac. I used it for the first time last weekend to do some area rugs. It's easy to set up, handle and empty. You will be amazed at how powerful the vac is. It is a little heavy, but manageable.",[],B009ZJ2M7G,B0C1VZJC9F,AF4WKY7SSDDKAUH6JQ2S2256XKQA,1471448282000,0,True
5.0,Five Stars,As Described; prompt delivery,[],B000UBE7JY,B00M49S1QU,AHHZNJZKCJRPP7IQLT26TAP7E4DQ,1442449005000,0,True
1.0,i dont get it,does not work i tried it and my hands are still smelly it does not really work i dont know if you need soap besides the bar,[],B000F8JUJY,B08P35VL32,AGIJQ6EVEC6HXI3ISWEUMXVE4UCA,1385994155000,8,True
4.0,It's a pretty good item..,The soda cans is a little too tight..,[],B01DC1WN1W,B01DC1WN1W,AEMZGBCRHRPKATLEABPTKMC47ECQ,1557444660964,0,True
5.0,These are so cute to keep the top of my ...,"These are so cute to keep the top of my towel clipped to my lounge chair by the pool! If you have a thick bar, these may not work for you (the sides of my lounge chair have the thick bar, so I use wider clips on the lower sides of my towel).",[],B01BU602GE,B01BU602GE,AFDX7FYCE3UPELSS37CVEOSIKDUA,1495046896000,0,True
5.0,Feels so soft.,"Omgsh, this comforter is so much nicer than I expected it would be. I bought it with fairly low expectations. Just needed a couple of new sets of linen for our king sized bed. Not California king, just standard king. I've purchased quilts for the last 16 years but couldn't find one I really liked for a reasonable price. I ordered two comforters.  One in blue which is my favorite color and one in grey. The grey one came and it's soooo soft. It feels like an UnderArmour shirt stuffed with fake down feathers. It's not heavy but it's not thin and cheap feeling. It's not too short and although I paid little attention to the claims that it's cool on one side and warmer on the other, it really does keep cooler on the side that isn't as solid a color. I'm glad i bought two of them and I may buy some for our grandbabies. It's a very simple design and it's reversible too.",[],B08N9QYLP9,B08N9QYLP9,AENCPOMHLGBHXDLVUL2DAOA5D2ZA,1620519343710,16,True
5.0,Plastic cups hold liquid effectively,"These things are legit. Put water in them, they’ll hold it. Put Coke in them, they’ll hold it. Add ice, these puppies can handle it! If you need cups, these babies do not disappoint!",[],B07MRC5JY1,B08TC5QFDC,AGJSY564POP4CEDWMEZWU6FP527Q,1648075969115,1,True
5.0,Love this Scentsy scent,I love Scentsy! Very fast delivery. I will be buying more. Thank you much!,[],B00LSXZP8A,B00LSXZP6W,AGKVZYLLJDP2A3JW5RGVTW4HTSHQ,1669752076968,0,True
4.0,great for toast,"great for toast! Too light, I have to hold the machine just to push a button. Not great for heating up foods, too strong/hot. No matter what the setting, this machine gets too hot and burns. If I cover the food with tin foil, then nothing gets cooked. Light bulbs just don't do it.",[],B00E07D76S,B00GMDX1WI,AGLNFSIVM4WAUALW3BHXU5HH56XQ,1529228251803,1,True
5.0,Dishwasher safe,"I use this rose mold to make soaps for sale. I love the detail  this mold shows. And, I can stick it in the dishwasher without damaging it.",[],B003VWRUC0,B088QRK5WQ,AEYYX6BQ4BCZWR33SC5YT7FV7LNQ,1418775194000,0,True
1.0,Do not buy these!,These are terrible!  Would not recommend.  Impossible to fit onto product.  Big mistake!,[],B07MJTNWWZ,B07NZBF7MN,AEQB5MNNGUFO3BL26X2C2ECSA4IQ,1586085452202,0,True
3.0,Cute but not as big as advertised,"Let me get the good stuff out of the way: it definitely looks like a burrito, complete with the tortilla burn marks; it's super soft and lightweight - perfect for a summertime blanket when you have the AC & fan going because it's 100d at 10am.<br />The con: For a blanket that is advertised as ""GIANT"" it most definitely is not. I ordered the 71"" after reading reviews & seeing the photos of others with the same size. Maybe the company sent me the wrong one because mine is not as big as everyone else's. My 71"" could definitely encase a small child or two; on a full grown adult, it's more like a lap throw. Using it as a blanket for a twin sized bed & it only goes about halfway up the bed.<br />Again, it's absolutely cute as can be. But the adults of the house still need a blanket that can fit us.",[],B07R1TPZYH,B095K279KR,AG6R365GDUERJVFVS7EODAUW3FQA,1594312878171,0,True
4.0,Saved money,"These sheets fit fine, not perfect, but they stay on and I've had them for a couple months now. Saved a lot of money buying these instead of the bed manufacturers sheet set. I would purchase again.",[],B0BH8JQS5R,B0B1X8GKR6,AEI75PMXKAROJ5Z7GTBW3ZWISCVA,1679239643169,3,True
5.0,Grill Beast,This injector works great,[],B00MNSGWIQ,B0757X6NFN,AFRIFHTGFFWHBAM4GXTCJCDHMHSQ,1541153933958,0,True
3.0,Nice but small,They are very small,[],B082TM6VCZ,B0BTLNBTJ4,AFCXZDZG22DPSVIHZYOZS6HOKMMA,1615512936335,0,True
5.0,Super comfy!,Great value for money. Very comfy and good for travelling. 100% recommended. No doubt.,[],B07WYX5K4C,B07WYX5K4C,AGQ7WG43OE2IPJNRYJYWA22QXMKA,1597464747448,0,True
4.0,Four Stars,"Pretty colors but they tend to skip. I constantly have to shake them. Also, hard to erase.",[],B014UZ7PTY,B014UZ7PTY,AG3J4LBJN72BSWAP4TT7DQ3H24MQ,1517842690787,0,True
2.0,Not a room humidifier,"Thought it was a larger size but TBF, it DID say mini!",[],B07L69PNPG,B09FZ9KPFP,AG3G3VTP3QA5CIDNLLS363NDGKUA,1557509765510,0,True
5.0,First disappointment with Amazon,Great product but was left at the empty house next door to mine. I found it three days later with a half dozen other items I had ordered. More than $100 worth of items. No response from customer service,[],B098MHTC6H,B09KLLSSH4,AEHGG43OUMQPG25J55HWZL6WGO4Q,1648168179295,0,True
5.0,Five Stars,Great bed,[],B00ULIE3Y0,B01M157WA1,AEUMK5JEYYKV5Z7JGRNBVFVC6ETA,1487205349000,0,True
5.0,Cool cover,Perfect coverage without covering light.  Can't set in from outside but can see out from inside.,[],B01JFILPIS,B07QVX32MN,AGXK2GZOGZJH7CWWMHS37H74SPDQ,1581549096724,0,True
5.0,Absolutely Great,Great product both in functionality and also in size.  Simply efficient.,[],B0045QEPYM,B07Z34RCMN,AFKOWJEJPXPADYCJNZV7TSQWWZ6Q,1544285223463,0,True
5.0,Perfect hamper,This little gem is perfect in size and color. It comes with the right amount of dividers and space for my clothes. I love it,[],B08ZYJB5L2,B08ZYDBXQF,AEQ43LSZWAGXK6N2VSRXIG3LJF4A,1676232124912,0,True
1.0,Big Mistake,"I thought I would purchase these pillowcases to see if I liked the texture of bamboo before investing in a sheet set.  They are soft, but they smell bad and I didn't like the ""feel"" of them.  Back they go.",[],B08BZBYXS2,B08BZBYXS2,AH4LUS4O5U77YJW2I7HQFMABAS6A,1600966042759,1,True
2.0,O.k but...,"The good is the bottom hole to apply the mix.<br />The bad thing - it doesn’t mix good, the flower<br />Is sticking to the wall, and the mixer can’t get it.<br />Quality is cheap...as expected.",[],B07CLDXDL5,B07CLDXDL5,AFGBQZELN3W3V2U6YHOIIBGREBYA,1577092965405,0,True
2.0,Does not get the job done.,"I have a one-bedroom apartment, carpeted, and this vacuum cleaner hardly gets the job done.  What may have taken one or two passes with a regular powerful vacuum cleaner, takes like 6-8 passes with this Dirt Devil one.  I mean it is super weak.  Also, it is very hard to clean the debris cylinder.  In fact it is nearly impossible without a special lint collector extension cord (which I bought separately).  The only advantage to this vacuum cleaner is that it is cheap and is very light (compact enough to move around).",[],B000F8EUFI,B000F8EUFI,AGFTNYLKBOQNJBIB6ERKWJSA44FA,1454692028000,0,True
2.0,Doesn't work well with large gaps,It folds under and jams between floor and door.,[],B08R3RWPRT,B08R3RWPRT,AHYXIRDQQ22GHCUKO7K6WHN6SMTQ,1628550191435,0,True
1.0,Don’t waste your money,Terrible quality and if you want to return you have to pay postage to China.  Not worth the cost.,[],B08NZSH856,B08NZSH856,AGH53BCKSIVLC5PLFQKQDLPQCLPQ,1613781131903,1,True
3.0,Great purchase,Great product,[],B07R7N3V9L,B07R7N3V9L,AGBNJ3B3K3IJIRI2ON2ISA5AKJHA,1609452073095,0,True
5.0,Duo-clean awesomeness!,"This vacuum is the best type I've ever owned. Ive owned 4 different duo clean vacuums and this one is the best so far! I own a cleaning service, and these vacuums help us get thru houses with great accuracy and speed. It works perfect on hard floors, and carpet, and the zero-m technology helps to keep us from having to repeatedly clean the rollers. The front roller is extremely gentle for any floor type. If i had to rate these, id give a 200/100<br /><br />My best advice, never buy the slim or the newer rocket if you vacuum a lot.. Theyre cheaply made and fall apart very easily. Those are great for light in home jobs.",[],B07Z9Q15YJ,B07Z9Q15YJ,AGO646EKFR4LXK4XNADHU2H3CRKQ,1595192393950,3,True
4.0,leather chair,used for my wifes' home office - quality is acceptable-comfortable<br />I think the assembly would be difficult for some - patience and a partner is helpful.<br />we like it.,[],B0016ZDZZA,B00XHUSYBW,AGZTAQH3334UX4XUMWG4BJ2XA6RA,1361026586000,0,True
4.0,So soft!,"I was looking for a rectangular pillow and came across these shams. Instead of using an insert, I used stuffing which makes them nice and soft. I actually use my pillows and they are not just for decoration. I worry that some of this gold might eventually crack or flake off but for the last month it has held up very well. They are just the right size and lots of ways to use them. I was looking for some gold accent that wasn't over the top. The material is so soft and I am really enjoying my pillows!","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71FImS1c-yL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71FImS1c-yL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71FImS1c-yL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71L7X9p+9GL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71L7X9p+9GL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71L7X9p+9GL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71sGt3I2lKL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71sGt3I2lKL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71sGt3I2lKL._SL256_.jpg'}]",B08BC1JXMD,B08BC8DW1V,AEI4VYGQILLHBQMUA3CYEYDSFAUA,1604261733150,11,True
5.0,Soft and comfortable,Feels so soft,[],B00NLNDPXW,B0BY9F63WG,AEMKSW5QCY34XCABJP3GJL76JQDQ,1565152657390,0,True
5.0,Works Great!,"I really liked using a non-electric can opener that I could keep in a drawer but, even though I tried pretty high end ones of that type, none worked very well for very long and my husband had more trouble using them than I did.  I got this and, so far, it has been very smooth, quick and easy.  It has only been a few weeks, so not sure how it will hold up long term, but great, so far.",[],B00T4RH8E6,B0C5CLX5VB,AHZTULR4LT23IBHED3G6STOYIJ7Q,1631650484097,0,True
5.0,Five Stars,Great,[],B006VT9R62,B00N9ZJXPG,AGCTH3O5RLEXQHBWV5DCY7ZVFORA,1456882706000,0,True
5.0,perfect for my studio apartment,"With next day shipping, the hot+cool fan came in less than 24 hrs...  it took 15 minutes to open the box[es] , 3 minutes to set up , and 10 minutes to heat the whole place (550 sq ft), then turn itself off , and the temperature's been a steady 70F for 4 hrs...  the place came with a crappy electric heater that is inefficient and expensive, and is installed at the other end from where i hang out...  this solves all that.  And it looks nice (blue), a little jetson for my taste but ok.",[],B00B04Z3NO,B00PUD7RMQ,AHKYAGSWOMXYLJGZAPNADVIYAGUQ,1371592278000,9,True
4.0,Adequate skillet,"Basic nonstick skillet with a cheap handle.  Better than just functional, reasonably flat. Somewhat irregular surface is a bit odd, but it doesn't stick and cleans up well.",[],B07QTPMCNV,B07QTPMCNV,AGMMLHLWMFOEOSJZSFBVZOBT54TQ,1567546494990,1,True
4.0,small and perfect for my damp bathroom,"Runs very quiet, small and perfect for my damp bathroom.",[],B01KTAF4I8,B01KTAF4I8,AGTNOGR63F3HHLZ4WVSBLERG6X2Q,1492526000000,1,True
5.0,Saves space.,"Holds my gem spheres nicely. Stable and doesn't tip over. I might need 10 more, lol.",[],B07MPCR78Q,B07QR7FZPL,AFJYS23TIWMSYSDA73RMNBITKTEA,1643659644356,0,True
5.0,Works with Keto Pasta Recipes,I originally purchased this to make regular pasta but when I found that I had to go on a Low Carb low sugar diet to get my A1c down I decided to try to make Keto Pasta with it and lo and behold it worked wonderfully.  Have made several dishes with it and all have turned out great.,[],B00004SPDH,B00004SPDH,AFNUNVAWRBQC2VITSKIOPK3HCEFQ,1613622924155,0,True
3.0,"Quality product, questionable confidence","Just by opening the package they included a second pump, anticipated failure? And the installation instructions include no instructions directly related to this item. Check out my photos.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/71D4JlhSmpL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71D4JlhSmpL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/71D4JlhSmpL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/71Gjcin+jAL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71Gjcin+jAL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/71Gjcin+jAL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/71L9YpB442L._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71L9YpB442L._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/71L9YpB442L._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/71RVbfuJ+BL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71RVbfuJ+BL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/71RVbfuJ+BL._SL256_.jpg'}]",B09XWJRXDL,B0B6TYDMH2,AHFPYIEXLWSXBMUXVLVWPXTBP5FA,1675109622881,1,True
2.0,Its OK,"I bought this, was looking for a good deal on an air mattress. The first night or two, it was perfect, but a leak must have developed because now, it inflates and is deflated by the middle of the night. Problem is,  I don't know where to look to find the leak. It could be anywhere and I may or may not see it. Haven't spent much time looking for it and I just packed it away for now, but hopefully the next time I use it, I can patch it up.<br /><br />I didn't expect it to be amazing and I got what I paid for, but wish it would have lasted a little longer.",[],B000HBMFRS,B000HBMFRS,AEPIJHTTLG4L34A2HEX4NMAL5FMA,1279913748000,0,True
3.0,Three Stars,I expected a mediocre product for the price I paid.  Works for what I bought it for.,[],B001Z0WB7O,B001Z0WB7O,AERRDBH2DGRJN6VKV5OJZSZV27JA,1435023656000,0,True
2.0,Not good quality,"This blanket is scratchy, stiff, wrinkly and shrank significantly in hot water. It barely covers the bed now. Maybe after washing and drying several times it will soften up, hopefully without shrinking further. I will most likely replace it with something of higher quality than this.",[],B00C4J5UNW,B07932VG2Q,AGZZ2E4WQPM4YY2L2QTVNIPGNTKA,1630079510847,0,True
5.0,Sleek,"It has so many customizable options. It offers light up top, buttons are easy to understand. I get a lot of compliments.",[],B07PTQJZV9,B07PTQJZV9,AFEW6JTSSVAE5D2BGB3BGIPNK64Q,1572983788806,0,True
3.0,"Easy to assemble great for small space,with smooth surface","Was very easy to assemble ,but it was too small for my tv",[],B00DD5ZP6I,B08DJRFLBX,AFZHWYHGMTJ73B52IN4G6IO43D5Q,1617249798645,0,True
